,state,district,stcode11,dtcode11,blkcode11,block_name,block_lgd,FID,dist_lgd,state_lgd,st_area_sh,st_length_,objectid,vilnam_soi,stcode11_2,dtcode11_2,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,t_pop2011,STVIL,LOC_STAT_1,NAME
6210,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,450651.0,Bhokuamari,18.0,305.0,2031.0,284168.0,ASSAM,Nagaon,Kaliabor,Bhakuwamari,284168.0,2169.0,18284168.0,Census Village,Bhakuwamari
6216,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,450840.0,Amguri Chang,18.0,305.0,2031.0,284249.0,ASSAM,Nagaon,Kaliabor,Amguri Sang,284249.0,769.0,18284249.0,Census Village,Amguri Sang
6218,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,450871.0,Naharubosti,18.0,305.0,2031.0,284262.0,ASSAM,Nagaon,Kaliabor,Nahrubasti,284262.0,335.0,18284262.0,Census Village,Nahrubasti
6224,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,451117.0,Dulal Madhab,18.0,305.0,2031.0,284198.0,ASSAM,Nagaon,Kaliabor,Dulal Madhab,284198.0,767.0,18284198.0,Census Village,Dulal Madhab
6227,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,451132.0,Bihdubi No.1,18.0,305.0,2031.0,284181.0,ASSAM,Nagaon,Kaliabor,Bihdubi No.1,284181.0,552.0,18284181.0,Census Village,Bihdubi No.1
6232,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,451282.0,Bihdubi No.1,18.0,305.0,2031.0,284181.0,ASSAM,Nagaon,Kaliabor,Bihdubi No.1,284181.0,552.0,18284181.0,Census Village,Bihdubi No.1
6234,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,451339.0,Dulal Madhab,18.0,305.0,2031.0,284198.0,ASSAM,Nagaon,Kaliabor,Dulal Madhab,284198.0,767.0,18284198.0,Census Village,Dulal Madhab
6235,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,451394.0,Naharubosti,18.0,305.0,2031.0,284262.0,ASSAM,Nagaon,Kaliabor,Nahrubasti,284262.0,335.0,18284262.0,Census Village,Nahrubasti
6239,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,451502.0,Kuthari Nabasti,18.0,305.0,2031.0,284274.0,ASSAM,Nagaon,Kaliabor,Kuthari Na-Basti,284274.0,679.0,18284274.0,Census Village,Kuthari Na-Basti
6248,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,451969.0,Bhokuamari,18.0,305.0,2031.0,284168.0,ASSAM,Nagaon,Kaliabor,Bhakuwamari,284168.0,2169.0,18284168.0,Census Village,Bhakuwamari
6249,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,452016.0,Bagari,18.0,305.0,2031.0,284271.0,ASSAM,Nagaon,Kaliabor,Bagari,284271.0,1223.0,18284271.0,Census Village,Bagari
6251,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,452064.0,Hatimura No.2,18.0,305.0,2031.0,284214.0,ASSAM,Nagaon,Kaliabor,Hatimura No.2,284214.0,227.0,18284214.0,Census Village,Hatimura No.2
6252,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,452239.0,Bagari,18.0,305.0,2031.0,284271.0,ASSAM,Nagaon,Kaliabor,Bagari,284271.0,1223.0,18284271.0,Census Village,Bagari
6253,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,452700.0,Hatimura No.2,18.0,305.0,2031.0,284214.0,ASSAM,Nagaon,Kaliabor,Hatimura No.2,284214.0,227.0,18284214.0,Census Village,Hatimura No.2
6255,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,454171.0,Bhokuamari,18.0,305.0,2031.0,284168.0,ASSAM,Nagaon,Kaliabor,Bhakuwamari,284168.0,2169.0,18284168.0,Census Village,Bhakuwamari
6257,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,422101.0,Silamohekhati,18.0,321.0,2125.0,303387.0,ASSAM,Kamrup,Palasbari,Silamahekhaity,303387.0,819.0,18303387.0,Census Village,Silamahekhaity
6258,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,422195.0,Silamohekhati,18.0,321.0,2125.0,303387.0,ASSAM,Kamrup,Palasbari,Silamahekhaity,303387.0,819.0,18303387.0,Census Village,Silamahekhaity
6260,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,423033.0,Gauripur,18.0,321.0,2125.0,303389.0,ASSAM,Kamrup,Palasbari,Gauripur,303389.0,792.0,18303389.0,Census Village,Gauripur
6261,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,423114.0,Gauripur,18.0,321.0,2125.0,303389.0,ASSAM,Kamrup,Palasbari,Gauripur,303389.0,792.0,18303389.0,Census Village,Gauripur
6262,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,423525.0,Rangmahal,18.0,321.0,2125.0,303390.0,ASSAM,Kamrup,Palasbari,Rangmahal,303390.0,2929.0,18303390.0,Census Village,Rangmahal
6264,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,423627.0,Rangmahal,18.0,321.0,2125.0,303390.0,ASSAM,Kamrup,Palasbari,Rangmahal,303390.0,2929.0,18303390.0,Census Village,Rangmahal
6265,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,423675.0,Karaibari,18.0,321.0,2125.0,303385.0,ASSAM,Kamrup,Palasbari,Karaibari,303385.0,859.0,18303385.0,Census Village,Karaibari
6266,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,423752.0,Karaibari,18.0,321.0,2125.0,303385.0,ASSAM,Kamrup,Palasbari,Karaibari,303385.0,859.0,18303385.0,Census Village,Karaibari
6270,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,425112.0,Jalah,18.0,321.0,2125.0,303397.0,ASSAM,Kamrup,Palasbari,Jalah (CT),303397.0,6468.0,18303397.0,Census Village,Jalah (CT)
6271,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,425218.0,Jalah,18.0,321.0,2125.0,303397.0,ASSAM,Kamrup,Palasbari,Jalah (CT),303397.0,6468.0,18303397.0,Census Village,Jalah (CT)
6274,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,425791.0,Dhobatari,18.0,321.0,2125.0,303381.0,ASSAM,Kamrup,Palasbari,Dhopatari,303381.0,2513.0,18303381.0,Census Village,Dhopatari
6276,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,425916.0,Barchandra,18.0,321.0,2125.0,303367.0,ASSAM,Kamrup,Palasbari,Barchandra,303367.0,994.0,18303367.0,Census Village,Barchandra
6277,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,426132.0,Athieboi,18.0,321.0,2125.0,303364.0,ASSAM,Kamrup,Palasbari,Athiabai,303364.0,1789.0,18303364.0,Census Village,Athiabai
6278,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,426141.0,Barchandra,18.0,321.0,2125.0,303367.0,ASSAM,Kamrup,Palasbari,Barchandra,303367.0,994.0,18303367.0,Census Village,Barchandra
6279,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,426273.0,Athieboi,18.0,321.0,2125.0,303364.0,ASSAM,Kamrup,Palasbari,Athiabai,303364.0,1789.0,18303364.0,Census Village,Athiabai
6280,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,426341.0,Dhobatari,18.0,321.0,2125.0,303381.0,ASSAM,Kamrup,Palasbari,Dhopatari,303381.0,2513.0,18303381.0,Census Village,Dhopatari
6281,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,426366.0,Changrihari,18.0,321.0,2125.0,303396.0,ASSAM,Kamrup,Palasbari,Changsari (CT),303396.0,5354.0,18303396.0,Census Village,Changsari (CT)
6283,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,426920.0,Changrihari,18.0,321.0,2125.0,303396.0,ASSAM,Kamrup,Palasbari,Changsari (CT),303396.0,5354.0,18303396.0,Census Village,Changsari (CT)
6291,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,430074.0,Dakhin Mandakata,18.0,321.0,2117.0,302567.0,ASSAM,Kamrup,Koya,Dakshin Mandakata,302567.0,3046.0,18302567.0,Census Village,Dakshin Mandakata
6293,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,430178.0,Dakhin Mandakata,18.0,321.0,2117.0,302567.0,ASSAM,Kamrup,Koya,Dakshin Mandakata,302567.0,3046.0,18302567.0,Census Village,Dakshin Mandakata
6294,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,430189.0,Barmula,18.0,321.0,2117.0,302554.0,ASSAM,Kamrup,Koya,Barmola (Bormula),302554.0,153.0,18302554.0,Census Village,Barmola (Bormula)
6296,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,430492.0,Barmula,18.0,321.0,2117.0,302554.0,ASSAM,Kamrup,Koya,Barmola (Bormula),302554.0,153.0,18302554.0,Census Village,Barmola (Bormula)
6298,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,430543.0,Alta,18.0,321.0,2117.0,302468.0,ASSAM,Kamrup,Koya,Alta,302468.0,1040.0,18302468.0,Census Village,Alta
6302,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,431633.0,Agdala,18.0,321.0,2117.0,302551.0,ASSAM,Kamrup,Koya,Agdola,302551.0,4126.0,18302551.0,Census Village,Agdola
6306,Assam,Kamrup,18,321,183,Bezera,2599,2693,291,18,172199651.7,104892.6605,432152.0,Agdala,18.0,321.0,2117.0,302551.0,ASSAM,Kamrup,Koya,Agdola,302551.0,4126.0,18302551.0,Census Village,Agdola
6313,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,432782.0,Haberikura,18.0,321.0,2115.0,302464.0,ASSAM,Kamrup,Bijni (Pt),Haberikura,302464.0,1205.0,18302464.0,Census Village,Haberikura
6314,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,432797.0,Alejari,18.0,321.0,2117.0,302496.0,ASSAM,Kamrup,Koya,Alegjar (Alekjari),302496.0,707.0,18302496.0,Census Village,Alegjar (Alekjari)
6315,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,432920.0,Radhakuchi,18.0,321.0,2117.0,302527.0,ASSAM,Kamrup,Koya,Radhakuchi,302527.0,1517.0,18302527.0,Census Village,Radhakuchi
6317,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433030.0,Athara,18.0,321.0,2115.0,302424.0,ASSAM,Kamrup,Bijni (Pt),Athara,302424.0,3044.0,18302424.0,Census Village,Athara
6318,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433114.0,Radhakuchi,18.0,321.0,2117.0,302527.0,ASSAM,Kamrup,Koya,Radhakuchi,302527.0,1517.0,18302527.0,Census Village,Radhakuchi
6319,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433213.0,Nanara,18.0,321.0,2117.0,302525.0,ASSAM,Kamrup,Koya,Nanara,302525.0,2273.0,18302525.0,Census Village,Nanara
6321,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433339.0,Nanara,18.0,321.0,2117.0,302525.0,ASSAM,Kamrup,Koya,Nanara,302525.0,2273.0,18302525.0,Census Village,Nanara
6323,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433510.0,Dagaon,18.0,321.0,2115.0,302425.0,ASSAM,Kamrup,Bijni (Pt),Dagaon,302425.0,2260.0,18302425.0,Census Village,Dagaon
6324,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433526.0,Dagaon,18.0,321.0,2115.0,302425.0,ASSAM,Kamrup,Bijni (Pt),Dagaon,302425.0,2260.0,18302425.0,Census Village,Dagaon
6326,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433612.0,Athara,18.0,321.0,2115.0,302424.0,ASSAM,Kamrup,Bijni (Pt),Athara,302424.0,3044.0,18302424.0,Census Village,Athara
6327,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433713.0,Karara,18.0,321.0,2117.0,302528.0,ASSAM,Kamrup,Koya,Karara,302528.0,2706.0,18302528.0,Census Village,Karara
6328,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,433905.0,Karara,18.0,321.0,2117.0,302528.0,ASSAM,Kamrup,Koya,Karara,302528.0,2706.0,18302528.0,Census Village,Karara
6332,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,434106.0,Maukuchi,18.0,321.0,2115.0,302457.0,ASSAM,Kamrup,Bijni (Pt),Maukuchi,302457.0,1006.0,18302457.0,Census Village,Maukuchi
6333,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,434121.0,Bama,18.0,321.0,2117.0,302529.0,ASSAM,Kamrup,Koya,Bama Gaon,302529.0,1265.0,18302529.0,Census Village,Bama Gaon
6335,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,434311.0,Baregaon,18.0,321.0,2117.0,302515.0,ASSAM,Kamrup,Koya,Baregaon,302515.0,1912.0,18302515.0,Census Village,Baregaon
6336,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,434351.0,Baregaon,18.0,321.0,2117.0,302515.0,ASSAM,Kamrup,Koya,Baregaon,302515.0,1912.0,18302515.0,Census Village,Baregaon
6341,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,434649.0,Bama,18.0,321.0,2117.0,302529.0,ASSAM,Kamrup,Koya,Bama Gaon,302529.0,1265.0,18302529.0,Census Village,Bama Gaon
6342,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,434858.0,Panara,18.0,321.0,2115.0,302419.0,ASSAM,Kamrup,Bijni (Pt),Panara,302419.0,1493.0,18302419.0,Census Village,Panara
6345,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435053.0,Panara,18.0,321.0,2115.0,302419.0,ASSAM,Kamrup,Bijni (Pt),Panara,302419.0,1493.0,18302419.0,Census Village,Panara
6346,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435103.0,Barlesa Kona,18.0,321.0,2115.0,302421.0,ASSAM,Kamrup,Bijni (Pt),Barlessakona,302421.0,2154.0,18302421.0,Census Village,Barlessakona
6347,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435171.0,Barpanara,18.0,321.0,2117.0,302522.0,ASSAM,Kamrup,Koya,Barpanara,302522.0,1597.0,18302522.0,Census Village,Barpanara
6349,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435417.0,Singarpara,18.0,321.0,2117.0,302538.0,ASSAM,Kamrup,Koya,Singrapara (Singar Para),302538.0,982.0,18302538.0,Census Village,Singrapara (Singar Para)
6350,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435421.0,Jajikona,18.0,321.0,2115.0,302417.0,ASSAM,Kamrup,Bijni (Pt),Jajikona,302417.0,1903.0,18302417.0,Census Village,Jajikona
6351,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435521.0,Barpanara,18.0,321.0,2117.0,302522.0,ASSAM,Kamrup,Koya,Barpanara,302522.0,1597.0,18302522.0,Census Village,Barpanara
6352,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435534.0,Singarpara,18.0,321.0,2117.0,302538.0,ASSAM,Kamrup,Koya,Singrapara (Singar Para),302538.0,982.0,18302538.0,Census Village,Singrapara (Singar Para)
6353,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435566.0,Barlesa Kona,18.0,321.0,2115.0,302421.0,ASSAM,Kamrup,Bijni (Pt),Barlessakona,302421.0,2154.0,18302421.0,Census Village,Barlessakona
6354,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435602.0,Bihdia,18.0,321.0,2117.0,302530.0,ASSAM,Kamrup,Koya,Bihdia,302530.0,3530.0,18302530.0,Census Village,Bihdia
6355,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435634.0,Bihdia,18.0,321.0,2117.0,302530.0,ASSAM,Kamrup,Koya,Bihdia,302530.0,3530.0,18302530.0,Census Village,Bihdia
6356,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435653.0,Madhukuchi,18.0,321.0,2115.0,302413.0,ASSAM,Kamrup,Bijni (Pt),Madhukuchi,302413.0,2697.0,18302413.0,Census Village,Madhukuchi
6359,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,435749.0,Jajikona,18.0,321.0,2115.0,302417.0,ASSAM,Kamrup,Bijni (Pt),Jajikona,302417.0,1903.0,18302417.0,Census Village,Jajikona
6362,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,436143.0,Madhukuchi,18.0,321.0,2115.0,302413.0,ASSAM,Kamrup,Bijni (Pt),Madhukuchi,302413.0,2697.0,18302413.0,Census Village,Madhukuchi
6367,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,436770.0,Niz Hachang No.1,18.0,321.0,2115.0,302412.0,ASSAM,Kamrup,Bijni (Pt),Niz-Hassang No.1,302412.0,1164.0,18302412.0,Census Village,Niz-Hassang No.1
6368,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,436799.0,Niz Hachang No.1,18.0,321.0,2115.0,302412.0,ASSAM,Kamrup,Bijni (Pt),Niz-Hassang No.1,302412.0,1164.0,18302412.0,Census Village,Niz-Hassang No.1
6369,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,437032.0,Gossain Solmari,18.0,321.0,2115.0,302406.0,ASSAM,Kamrup,Bijni (Pt),Gosai Solmari,302406.0,1380.0,18302406.0,Census Village,Gosai Solmari
6372,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,437565.0,Titkuri No.2,18.0,321.0,2115.0,302410.0,ASSAM,Kamrup,Bijni (Pt),Titkuri No.2,302410.0,1541.0,18302410.0,Census Village,Titkuri No.2
6374,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,437977.0,Titkuri No.2,18.0,321.0,2115.0,302410.0,ASSAM,Kamrup,Bijni (Pt),Titkuri No.2,302410.0,1541.0,18302410.0,Census Village,Titkuri No.2
6375,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,438528.0,Barkuriha,18.0,321.0,2115.0,302409.0,ASSAM,Kamrup,Bijni (Pt),Barkuriha,302409.0,2320.0,18302409.0,Census Village,Barkuriha
6376,Assam,Kamrup,18,321,180,Bihdia-jajikona,2600,2694,291,18,202511641.9,101245.2279,439778.0,Barigaon,18.0,321.0,2140.0,304863.0,ASSAM,Kamrup,Jalah (Pt),Borigaon,304863.0,1121.0,18304863.0,Census Village,Borigaon
6433,Assam,Kamrup,18,321,190,Boko-bongaon,2601,2695,291,18,637933055.2,171476.607,404572.0,Balapara,18.0,321.0,2123.0,303039.0,ASSAM,Kamrup,Nagarbera,Bala Para,303039.0,1029.0,18303039.0,Census Village,Bala Para
6443,Assam,Kamrup,18,321,190,Boko-bongaon,2601,2695,291,18,637933055.2,171476.607,405643.0,Balapara,18.0,321.0,2123.0,303039.0,ASSAM,Kamrup,Nagarbera,Bala Para,303039.0,1029.0,18303039.0,Census Village,Bala Para
6500,Assam,Kamrup Metropolitan,18,322,194,Chandrapur,2604,2698,618,18,169737929.1,102456.8144,422700.0,Niz Panbari Gaon,18.0,322.0,2130.0,303605.0,ASSAM,Kamrup Metropolitan,Sonapur,Niz-Panbari,303605.0,803.0,18303605.0,Census Village,Niz-Panbari
6502,Assam,Kamrup Metropolitan,18,322,194,Chandrapur,2604,2698,618,18,169737929.1,102456.8144,422995.0,Niz Panbari Gaon,18.0,322.0,2130.0,303605.0,ASSAM,Kamrup Metropolitan,Sonapur,Niz-Panbari,303605.0,803.0,18303605.0,Census Village,Niz-Panbari
6504,Assam,Kamrup Metropolitan,18,322,194,Chandrapur,2604,2698,618,18,169737929.1,102456.8144,423390.0,Hajongbari Gaon,18.0,322.0,2130.0,303584.0,ASSAM,Kamrup Metropolitan,Sonapur,Hojobari,303584.0,1097.0,18303584.0,Census Village,Hojobari
6511,Assam,Kamrup Metropolitan,18,322,194,Chandrapur,2604,2698,618,18,169737929.1,102456.8144,424436.0,Hajongbari Gaon,18.0,322.0,2130.0,303584.0,ASSAM,Kamrup Metropolitan,Sonapur,Hojobari,303584.0,1097.0,18303584.0,Census Village,Hojobari
6514,Assam,Kamrup Metropolitan,18,322,194,Chandrapur,2604,2698,618,18,169737929.1,102456.8144,425580.0,Tatimara Grant,18.0,322.0,2130.0,303586.0,ASSAM,Kamrup Metropolitan,Sonapur,Tatimara,303586.0,1794.0,18303586.0,Census Village,Tatimara
6515,Assam,Kamrup Metropolitan,18,322,194,Chandrapur,2604,2698,618,18,169737929.1,102456.8144,425595.0,Chandrapur N.C,18.0,322.0,2130.0,303587.0,ASSAM,Kamrup Metropolitan,Sonapur,2 No. Chandrapur,303587.0,1167.0,18303587.0,Census Village,2 No. Chandrapur
6516,Assam,Kamrup Metropolitan,18,322,194,Chandrapur,2604,2698,618,18,169737929.1,102456.8144,425608.0,Chandrapur N.C,18.0,322.0,2130.0,303587.0,ASSAM,Kamrup Metropolitan,Sonapur,2 No. Chandrapur,303587.0,1167.0,18303587.0,Census Village,2 No. Chandrapur
6517,Assam,Kamrup Metropolitan,18,322,194,Chandrapur,2604,2698,618,18,169737929.1,102456.8144,425779.0,Tatimara Grant,18.0,322.0,2130.0,303586.0,ASSAM,Kamrup Metropolitan,Sonapur,Tatimara,303586.0,1794.0,18303586.0,Census Village,Tatimara
6531,Assam,Kamrup,18,321,192,Chayani Barduar,2605,2699,291,18,288711571.1,144910.6966,405310.0,Satpur,18.0,321.0,2124.0,303236.0,ASSAM,Kamrup,Boko,Satpur,303236.0,940.0,18303236.0,Census Village,Satpur
6532,Assam,Kamrup,18,321,192,Chayani Barduar,2605,2699,291,18,288711571.1,144910.6966,405359.0,Satpur,18.0,321.0,2124.0,303236.0,ASSAM,Kamrup,Boko,Satpur,303236.0,940.0,18303236.0,Census Village,Satpur
6535,Assam,Kamrup,18,321,192,Chayani Barduar,2605,2699,291,18,288711571.1,144910.6966,405800.0,Pathalipara,18.0,321.0,2124.0,303233.0,ASSAM,Kamrup,Boko,Pathelipara,303233.0,386.0,18303233.0,Census Village,Pathelipara
6536,Assam,Kamrup,18,321,192,Chayani Barduar,2605,2699,291,18,288711571.1,144910.6966,405843.0,Pathalipara,18.0,321.0,2124.0,303233.0,ASSAM,Kamrup,Boko,Pathelipara,303233.0,386.0,18303233.0,Census Village,Pathelipara
6560,Assam,Kamrup,18,321,192,Chayani Barduar,2605,2699,291,18,288711571.1,144910.6966,413311.0,Kaita Sidhi,18.0,321.0,2124.0,303258.0,ASSAM,Kamrup,Boko,Kaita Sidhi (Poitasidhi),303258.0,2363.0,18303258.0,Census Village,Kaita Sidhi (Poitasidhi)
6562,Assam,Kamrup,18,321,192,Chayani Barduar,2605,2699,291,18,288711571.1,144910.6966,414011.0,Kaita Sidhi,18.0,321.0,2124.0,303258.0,ASSAM,Kamrup,Boko,Kaita Sidhi (Poitasidhi),303258.0,2363.0,18303258.0,Census Village,Kaita Sidhi (Poitasidhi)
6566,Assam,Kamrup,18,321,186,Chhaygaon,2606,2700,291,18,347162429.0,136192.3708,395500.0,Langkhar,18.0,321.0,2119.0,302751.0,ASSAM,Kamrup,Hajo,Langkhar,302751.0,375.0,18302751.0,Census Village,Langkhar
6568,Assam,Kamrup,18,321,186,Chhaygaon,2606,2700,291,18,347162429.0,136192.3708,399797.0,Langkhar,18.0,321.0,2119.0,302751.0,ASSAM,Kamrup,Hajo,Langkhar,302751.0,375.0,18302751.0,Census Village,Langkhar
6590,Assam,Kamrup,18,321,186,Chhaygaon,2606,2700,291,18,347162429.0,136192.3708,409496.0,Bhathipara,18.0,321.0,2119.0,302725.0,ASSAM,Kamrup,Hajo,Bhathi Para,302725.0,1213.0,18302725.0,Census Village,Bhathi Para
6591,Assam,Kamrup,18,321,186,Chhaygaon,2606,2700,291,18,347162429.0,136192.3708,409500.0,Bhathipara,18.0,321.0,2119.0,302725.0,ASSAM,Kamrup,Hajo,Bhathi Para,302725.0,1213.0,18302725.0,Census Village,Bhathi Para
6597,Assam,Kamrup,18,321,186,Chhaygaon,2606,2700,291,18,347162429.0,136192.3708,411125.0,Kukurmara,18.0,321.0,2119.0,302723.0,ASSAM,Kamrup,Hajo,Kukur Mara,302723.0,2725.0,18302723.0,Census Village,Kukur Mara
6598,Assam,Kamrup,18,321,186,Chhaygaon,2606,2700,291,18,347162429.0,136192.3708,411263.0,Kukurmara,18.0,321.0,2119.0,302723.0,ASSAM,Kamrup,Hajo,Kukur Mara,302723.0,2725.0,18302723.0,Census Village,Kukur Mara
6620,Assam,Kamrup Metropolitan,18,322,195,Dimoria,2607,2701,618,18,822643505.0,232780.8758,413355.0,Dhemi N.C.,18.0,322.0,2129.0,303491.0,ASSAM,Kamrup Metropolitan,Dispur,Dhemai N.C.,303491.0,239.0,18303491.0,Census Village,Dhemai N.C.
6621,Assam,Kamrup Metropolitan,18,322,195,Dimoria,2607,2701,618,18,822643505.0,232780.8758,413356.0,Dhemi N.C.,18.0,322.0,2129.0,303491.0,ASSAM,Kamrup Metropolitan,Dispur,Dhemai N.C.,303491.0,239.0,18303491.0,Census Village,Dhemai N.C.
